,bphP_light_mean_rpm,wt_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_36840,7.2691939625317135,60.374841550348684,-3.054080015724834,2.596346951164833,cds-ABJ11322.1,glgP,glycogen phosphorylase
gene-PA14_36850,1.5705974363563202,7.464982798163715,-2.248824758665985,2.25219127866216,cds-ABJ11321.1,PA14_36850,hypothetical protein
gene-PA14_36860,13.526238417360412,24.78715753891264,-0.8738321029999531,1.4762043799580276,cds-ABJ11320.1,PA14_36860,hypothetical protein
gene-PA14_36870,1.6100842097597365,3.7683229464690946,-1.226785947855527,2.156603840335707,cds-ABJ11319.1,PA14_36870,putative short-chain dehydrogenase
gene-PA14_36880,0.4042225995712288,1.2357333069395366,-1.6121431126572674,1.8283118725705876,cds-ABJ11318.1,PA14_36880,putative ompetence-damaged protein
gene-PA14_36890,0.01237472616123162,0.5917353809726792,-5.57936878924481,2.399989124472966,cds-ABJ11317.1,PA14_36890,putative metallothionein
gene-PA14_36900,0.03280773493257629,0.6405547598965232,-4.287172025824096,2.212366500797232,cds-ABJ11316.1,PA14_36900,conserved hypothetical protein
gene-PA14_36910,2.6708850838848215,28.134186108480012,-3.39693392664703,2.553465914639524,cds-ABJ11315.1,PA14_36910,putative ATP-dependent DNA ligase
gene-PA14_36920,0.6344126404419258,10.467607646607123,-4.044364278014294,2.244681762336924,cds-ABJ11314.1,PA14_36920,putative histidine kinase
gene-PA14_36930,0.2852115534043109,0.8967766638551325,-1.6527128411036238,1.6623322516815222,cds-ABJ11313.1,PA14_36930,hypothetical protein
gene-PA14_36940,0.3476780359064527,0.7149477174786126,-1.0400836699650216,0.6463793296400799,cds-ABJ11312.1,PA14_36940,putative membrane protein
gene-PA14_36960,1.7248357677288568,6.259033301398984,-1.8594802419233762,2.309305603224504,cds-ABJ11311.1,PA14_36960,putative Na+/H+ antiporter
gene-PA14_36980,3.25912810844444,10.852930000481633,-1.7355263054328143,2.9369975348069444,cds-ABJ11310.1,PA14_36980,putative outer membrane protein
gene-PA14_36990,0.9514690389439656,1.9626978173535943,-1.0446086655214677,1.6003003442335098,cds-ABJ11309.1,PA14_36990,putative EAL domain protein
gene-PA14_37000,0.16926485670357702,0.2694463342128178,-0.6707123025976655,0.508737712853041,cds-ABJ11308.1,cupA5,chaperone CupA5
gene-PA14_37010,0.23945448781837894,0.6067393555924062,-1.3413217486677944,1.2050024678545568,cds-ABJ11307.1,cupA4,fimbrial subunit CupA4
gene-PA14_37030,0.9890202109198448,1.1533303690329808,-0.2217337116872429,0.24968316270541085,cds-ABJ11306.1,cupA3,usher
gene-PA14_37040,0.24119654849861083,0.2987611460992646,-0.30878211544147116,0.20421290200429987,cds-ABJ11305.1,cupA2,chaperone CupA2
gene-PA14_37060,4.959744302443704,6.587730867255691,-0.4095157996081046,1.0730522619304044,cds-ABJ11304.1,cupA1,fimbrial subunit CupA1
gene-PA14_37070,94.82478518575583,196.2519771512385,-1.0493710772921172,2.066468603560143,cds-ABJ11303.1,PA14_37070,putative phosphoadenosine phosphosulfate sulfotransferase
gene-PA14_37080,19.09048110871969,38.4027823899199,-1.008357342538044,2.7609868894034078,cds-ABJ11302.1,PA14_37080,putative transcriptional regulator
gene-PA14_37090,2.5594096633330503,2.959730824100818,-0.20965481163713479,0.38406637600935356,cds-ABJ11301.1,gbsA,putative aldehyde dehydrogenase
gene-PA14_37100,1.8699512454038587,3.0216249765567955,-0.6923236625314264,1.1515014805707369,cds-ABJ11300.1,PA14_37100,putative dehydrogenase
gene-PA14_37120,13.433262380836956,15.187929387018494,-0.17711546615016502,0.511800400606593,cds-ABJ11299.1,PA14_37120,putative transcriptional regulator%2C LysR family
gene-PA14_37130,13.27395611761142,18.84077193827039,-0.5052596335554095,2.070331281702679,cds-ABJ11298.1,PA14_37130,hypothetical protein
gene-PA14_37140,11.920875356374834,17.511908726406947,-0.5548461237421813,1.3031471230152705,cds-ABJ11297.1,PA14_37140,putative transcriptional regulator%2C LysR family
gene-PA14_37150,7.433891879583546,18.043625393827735,-1.2792995141140102,3.5927163973725937,cds-ABJ11296.1,PA14_37150,conserved hypothetical protein
gene-PA14_37170,10.079073046757076,20.738046187139076,-1.0409169415352293,2.515276583416579,cds-ABJ11295.1,PA14_37170,conserved hypothetical protein
gene-PA14_37190,22.656509440375533,19.160606208397805,0.24178239259371329,0.6327839649849545,cds-ABJ11294.1,ada,O6-methylguanine-DNA methyltransferase
gene-PA14_37200,28.45413747613408,28.958725324977447,-0.02535965183805413,0.058936930380345816,cds-ABJ11293.1,PA14_37200,conserved hypothetical protein
gene-PA14_37210,272.68629775184985,320.7240608875107,-0.23409038087233858,0.4439649598922116,cds-ABJ11292.1,PA14_37210,conserved hypothetical protein
gene-PA14_37220,18.785891445234572,15.192296289476957,0.30630961220510566,0.7309434700995937,cds-ABJ11291.1,PA14_37220,putative LysR-family transcriptional regulator
gene-PA14_37250,255.84687292660897,237.60360904788834,0.10672384983820142,0.21364417651824708,cds-ABJ11290.1,PA14_37250,putative major facilitator family transporter
gene-PA14_37260,100.84359227208455,87.26735196598338,0.20860548807155715,0.27926662472413044,cds-ABJ11289.1,opdO,putative outer membrane porin
gene-PA14_37270,123.79519424461671,106.21764913440002,0.22093180357317388,0.3361633309243543,cds-ABJ11288.1,PA14_37270,putative lactam utilization protein
gene-PA14_37290,98.26722198605371,100.13076111630653,-0.02710307497501737,0.020824173440120813,cds-ABJ11287.1,PA14_37290,putative allophanate hydrolase subunit 1
gene-PA14_37310,103.65430277337437,95.12164422501085,0.12393444574971849,0.11053215483812909,cds-ABJ11286.1,PA14_37310,putative allophanate hydrolase subunit 2
gene-PA14_37320,25.914091391989746,28.15735415104206,-0.11977496044616548,0.13866737968828866,cds-ABJ11285.1,PA14_37320,putative outer membrane protein
gene-PA14_37340,4.1255707276818185,9.916467031961568,-1.2652322992852874,2.6222125205586515,cds-ABJ11284.1,PA14_37340,glyoxylate carboligase
gene-PA14_37350,0.0924808250147617,1.3536229771117831,-3.8715132584026914,1.572871411705075,cds-ABJ11283.1,PA14_37350,conserved hypothetical protein
gene-PA14_37360,2.4263277600720348,2.4887398513117436,-0.03664096803292977,0.07970566892914889,cds-ABJ11282.1,PA14_37360,putative short-chain dehydrogenase
gene-PA14_37370,1.8508128428749604,3.0245826233265496,-0.7085767523120141,0.806408493665884,cds-ABJ11281.1,PA14_37370,putative esterase
gene-PA14_37380,5.325957249995313,8.11709079814045,-0.607921809444555,1.5434025307054988,cds-ABJ11280.1,PA14_37380,putative flavin-binding monooxygenase
gene-PA14_37400,6.618467412114207,6.786555704066079,-0.03618237991431548,0.06507731241009089,cds-ABJ11279.1,PA14_37400,putative transcriptional regulator%2C AraC family
gene-PA14_37410,7.772203787289744,9.503136999129213,-0.29008006483542914,0.5249971637012789,cds-ABJ11278.1,PA14_37410,hypothetical protein
gene-PA14_37420,1.3878086445072635,1.9984506832514153,-0.5260729932246565,1.0269258442904734,cds-ABJ11277.1,PA14_37420,putative transmembrane sensor protein
gene-PA14_37430,2.342988035958667,2.3406635945127925,0.0014319848040126445,0.0018538653571084788,cds-ABJ11276.1,PA14_37430,putative sigma-70 factor%2C ECF subfamily
gene-PA14_37440,4.664254474653336,5.36265941399575,-0.20130208728801363,0.30679087629581414,cds-ABJ11275.1,PA14_37440,putative MFS transporter
gene-PA14_37460,3.5291294175282473,5.081615030062253,-0.525974622530096,0.6561000006247468,cds-ABJ11274.1,PA14_37460,putative permease
gene-PA14_37470,2.952179504686692,4.4120517859432615,-0.5796691158978545,0.7494048435989712,cds-ABJ11273.1,PA14_37470,putative flavin-dependent oxidoreductase
gene-PA14_37490,9.744337119906072,12.011762919521834,-0.3018119257622476,0.606894828048889,cds-ABJ11272.1,PA14_37490,putative TonB-dependent receptor
gene-PA14_37510,4.700137584658051,4.814467493576907,-0.03467324093707557,0.028701285859493924,cds-ABJ11271.1,PA14_37510,conserved hypothetical protein
gene-PA14_37520,2.2207710470754174,1.991171081451242,0.15744340611179788,0.2904145493863387,cds-ABJ11270.1,PA14_37520,hypothetical protein
gene-PA14_37530,3.2390871890238695,4.62922731465579,-0.515183969404423,0.7675262084987139,cds-ABJ11269.1,PA14_37530,putative hydrolase
gene-PA14_37550,2.7627913044074592,3.176534357562261,-0.20132696700281988,0.22226399448978423,cds-ABJ11268.1,PA14_37550,putative ring-hydroxylating dioxygenase small subunit
gene-PA14_37560,9.437488993552785,11.225813311096019,-0.25034498572082536,0.2694561164187273,cds-ABJ11267.1,asnB,asparagine synthetase%2C glutamine-hydrolysing
gene-PA14_37570,32.823008662744826,34.578029585293415,-0.07514817070825487,0.1997327079864276,cds-ABJ11266.1,PA14_37570,ring-hydroxylating dioxygenase%2C large terminal subunit
gene-PA14_37580,29.527941885254176,28.78066174513675,0.03698103810034577,0.0602119461883798,cds-ABJ11265.1,lrp,putative leucine-responsive regulatory protein
gene-PA14_37590,89.29673393793134,97.33853995609657,-0.1244037243260656,0.14091426260991138,cds-ABJ11264.1,kynB,kynurenine formamidase%2C KynB
gene-PA14_37610,226.51882787592862,248.30886690196166,-0.13250480958875874,0.3335579618456078,cds-ABJ11263.1,PA14_37610,putative kynureninase
gene-PA14_37630,47.705165485546566,44.00847550425399,0.11636408999112113,0.463200527708858,cds-ABJ11262.1,PA14_37630,putative amino acid permease
gene-PA14_37640,2.20792681526449,2.738618903760617,-0.3107560395770841,1.2357319331624446,cds-ABJ11261.1,PA14_37640,conserved hypothetical protein
gene-PA14_37650,2.8346068717541097,2.899619723120273,-0.03271503242421512,0.025905346481374714,cds-ABJ11260.1,PA14_37650,conserved hypothetical protein
gene-PA14_37660,35.071904573116406,30.388622234760017,0.20678450446280608,0.41127105159197797,cds-ABJ11259.1,PA14_37660,LysR-type transcriptional regulator
gene-PA14_37670,8.903782373426688,10.324217311332504,-0.2135421554636662,0.24269267628136953,cds-ABJ11258.1,PA14_37670,hypothetical protein
gene-PA14_37680,35.41959608542779,49.553075033890764,-0.484426815341098,1.0679568092341856,cds-ABJ11257.1,PA14_37680,conserved hypothetical protein
gene-PA14_37690,99.7361357332178,152.12169188717655,-0.6090376725934032,2.4539251989426014,cds-ABJ11256.1,PA14_37690,putative sensory box protein
gene-PA14_37710,237.46162740236727,342.24176298112894,-0.5273214174222232,1.4190708288733016,cds-ABJ11255.1,fusA2,translation elongation factor G
gene-PA14_37730,3.0686753370777855,5.779143498283612,-0.9132394529983576,2.8173467231041593,cds-ABJ11254.1,PA14_37730,putative TonB dependent receptor
gene-PA14_37745,1924.8116290478963,2170.277339388009,-0.17316215221098272,0.5087020116344702,cds-ABJ15683.1,PA14_37745,probable carbamoyl transferase
gene-PA14_37760,424.7435963588878,503.40767632213243,-0.245135018582489,0.5425777458644193,cds-ABJ11253.1,PA14_37760,putative MFS transporter
gene-PA14_37770,163.05480167570065,201.4863437570616,-0.3053251315581969,0.6668426323645227,cds-ABJ11252.1,PA14_37770,putative hydrolase
gene-PA14_37780,165.46634448692907,224.27576857221052,-0.4387359477606229,1.9067898275158117,cds-ABJ11251.1,PA14_37780,conserved hypothetical protein
gene-PA14_37790,12.667658712662297,18.38994327306229,-0.5377670894032897,1.2416429116225745,cds-ABJ11250.1,pcoA,copper resistance protein A precursor
gene-PA14_37810,10.720283450278162,12.738133002194436,-0.24881076729835186,0.6934141813250098,cds-ABJ11249.1,pcoB,copper resistance protein B precursor
gene-PA14_37820,25.1553990111827,22.351689708518666,0.17048416821592102,0.18401103109356423,cds-ABJ11248.1,PA14_37820,conserved hypothetical protein
gene-PA14_37830,19.45022839601793,37.68779430631444,-0.9543102307461164,0.5011612065653351,cds-ABJ11247.1,iscS,putative pyridoxal-phosphate dependent enzyme
gene-PA14_37840,3.290740704645403,4.876003262759678,-0.5672865947422645,1.053071409793647,cds-ABJ11246.1,PA14_37840,putative ATP-binding component of ABC transporter
gene-PA14_37850,0.5246201114753242,0.8969925424136691,-0.7738217269733465,1.007829549977739,cds-ABJ11245.1,yejE,putative permease of ABC transporter
gene-PA14_37870,0.2536873991082257,0.5201261861692894,-1.0358068806272476,0.7959989099065565,cds-ABJ11244.1,PA14_37870,putative peptide ABC transporter%2C permease protein
gene-PA14_37880,0.9081774533784418,1.683519919781143,-0.8904339296681516,0.7591817187467628,cds-ABJ11243.1,PA14_37880,putative binding protein component of ABC transporter
gene-PA14_37900,1.473923513836728,2.1884475271805868,-0.5702458102669163,1.0974332334529726,cds-ABJ11242.1,PA14_37900,putative TonB-dependent receptor
gene-PA14_37910,27.527288524225725,24.072922338698458,0.193451213133057,0.33251940718469875,cds-ABJ11241.1,PA14_37910,putative transcriptional regulator%2C LysR family
gene-PA14_37915,1.9490557462730802,3.0430137972537423,-0.6427252526769522,0.923699653388246,cds-ABJ15682.1,PA14_37915,probable major facilitator superfamily (MFS) transporter
gene-PA14_37940,9.157733270926,11.165938160622362,-0.28604199213021075,0.729891437731742,cds-ABJ11240.1,cynR,cyn operon transcriptional activator
gene-PA14_37950,3.273808474172073,3.939068343090692,-0.2668844500435141,0.7724915213116035,cds-ABJ11239.1,cynT,carbonate dehydratase
gene-PA14_37965,12.025563845498914,13.457393859948006,-0.16229449428117315,0.6222697424142104,cds-ABJ15651.1,cynS,cyanate lyase
gene-PA14_37980,0.9697474367387033,1.3946689744287626,-0.5242413194527096,0.3950757790617138,cds-ABJ11238.1,PA14_37980,putative Fe2+-dicitrate sensor%2C membrane component
gene-PA14_37990,0.7827158136293998,1.023410892022982,-0.38682455887561085,0.36390540281697104,cds-ABJ11237.1,PA14_37990,putative sigma-70 factor%2C ECF subfamily
gene-PA14_38000,19.136536339780882,21.560219366325352,-0.17204211882755896,0.20833977936079068,cds-ABJ11236.1,PA14_38000,conserved hypothetical protein
gene-PA14_38010,44.382657932475034,48.691210608720645,-0.13366529944232816,0.31717280580881435,cds-ABJ11235.1,PA14_38010,conserved hypothetical protein
gene-PA14_38020,6.483623997120986,12.370066212415452,-0.9319807833848932,2.147783779114459,cds-ABJ11234.1,PA14_38020,putative ntibiotic biosynthesis monooxygenase
gene-PA14_38040,39.79922618542921,59.44299712609251,-0.5787664657997469,1.838462102602696,cds-ABJ11233.1,PA14_38040,putative transcriptional regulator%2C AraC family
gene-PA14_38050,0.8496463506825999,5.3028533943928995,-2.641833051901763,1.54955249065331,cds-ABJ11232.1,PA14_38050,conserved hypothetical protein
gene-PA14_38060,24.755072116477436,31.986089218510127,-0.36972044659952974,1.2819364841198027,cds-ABJ11231.1,PA14_38060,conserved hypothetical protein
gene-PA14_38080,126.60327113823898,130.5148957725512,-0.04389979064187231,0.07074941882580985,cds-ABJ11230.1,PA14_38080,putative cysteine proteases
gene-PA14_38090,45.34936364984137,38.7798682696203,0.2257743985269071,0.3775081168791327,cds-ABJ11229.1,PA14_38090,putative pseudouridylate synthase
gene-PA14_38110,409.34274757820253,274.20574029277725,0.5780505600655637,1.547594281358379,cds-ABJ11228.1,ygjU,putative transporter%2C sodium-dicarboxylate symporte
gene-PA14_38130,46.52771005472821,28.84558382755821,0.6897397013840059,0.8208965486195252,cds-ABJ11227.1,ycjJ,putative lysine-specific permease
gene-PA14_38140,309.08440146947845,206.62513171199757,0.5809851062071445,0.857637793297307,cds-ABJ11226.1,PA14_38140,putative glutamine synthetase
gene-PA14_38160,35.263495828074035,35.57424259102554,-0.012657537828960107,0.01149136136971034,cds-ABJ11225.1,azlC,putative branched-chain amino acid transport protein AzlC
gene-PA14_38170,16.196553087179357,14.324187356082016,0.17723350913665872,0.5803968546356019,cds-ABJ11224.1,PA14_38170,putative membrane protein
gene-PA14_38180,27.02916323708475,21.833033094153432,0.30800427044586126,0.21433149608517849,cds-ABJ11223.1,PA14_38180,hypothetical protein
gene-PA14_38190,4.295605943366567,2.7169817167300443,0.6608566003244408,0.39513362667475405,cds-ABJ11222.1,PA14_38190,hypothetical protein
gene-PA14_38200,34.68109436257748,46.26232966244549,-0.4156884845161928,1.9948594062105465,cds-ABJ11221.1,ilvG,putative phosphonopyruvate decarboxylase
gene-PA14_38210,3.5699916310628867,9.420072901221607,-1.39981728000442,0.9769623871639753,cds-ABJ11220.1,PA14_38210,putative methylase
gene-PA14_38220,9.562122738594658,22.671375380287575,-1.245468999161984,1.132576896915724,cds-ABJ11219.1,PA14_38220,putative siderophore-interacting protein
gene-PA14_38250,27.419819497101958,27.097924951526057,0.017036693239354674,0.04396100095258075,cds-ABJ11218.1,yjiR,putative transcriptional regulator%2C GntR
gene-PA14_38260,33.311930587053006,38.7730602088162,-0.21901563225473542,0.41671649104266306,cds-ABJ11217.1,PA14_38260,hypothetical protein
gene-PA14_38270,57.28151746222204,89.23114090622836,-0.6394775652129207,1.0253786682069241,cds-ABJ11216.1,PA14_38270,hypothetical protein
gene-PA14_38290,25.430173933755043,25.67579214509702,-0.01386745685575805,0.01933582628587612,cds-ABJ11215.1,PA14_38290,conserved hypothetical protein
gene-PA14_38300,9.874140091635319,8.200673545025518,0.2679126764762612,0.5775526784276898,cds-ABJ11214.1,grp,putative glutamate uptake regulatory protein
gene-PA14_38310,2.3803903930864942,2.7706624699559725,-0.21903268195010042,0.2740470255019963,cds-ABJ11213.1,PA14_38310,conserved hypothetical protein
gene-PA14_38320,17.623017386747495,58.47762373475081,-1.730423668846025,3.7347216699278087,cds-ABJ11212.1,yfeH,putative transporter%2C bile acid/Na+ symporter family
gene-PA14_38330,391.02369992581635,414.2344206013938,-0.083191386499144,0.2837414411593625,cds-ABJ11211.1,gor,glutathione reductase
gene-PA14_38340,35.91556184143228,107.8497751494529,-1.5863421522738683,3.8716123779894462,cds-ABJ11210.1,PA14_38340,putative ring-cleaving dioxygenase
gene-PA14_38350,286.2469677247804,297.9562441687164,-0.05784007112933104,0.1709124951430562,cds-ABJ11209.1,galU,UTP-glucose-1-phosphate uridylyltransferase
gene-PA14_38360,6.844026336381933,11.170610698707875,-0.7067907615750523,0.6894370676921688,cds-ABJ11208.1,ugd,putative UDP-glucose 6-dehydrogenas
gene-PA14_38370,0.9931563530713549,6.251279947914256,-2.6540576169487315,2.2252675315557577,cds-ABJ11207.1,PA14_38370,conserved hypothetical protein
gene-PA14_38380,38.27933645982731,33.16506095682451,0.2069016387572605,0.3277848749846889,cds-ABJ11206.1,amrR,putative transcriptional regulator
